id,pitch_tag,rhythm_tag,mode,beat,key_signature
3177,"['G', 'G', 'A', 'HC', 'G', 'G', 'G', 'A', 'HC', 'HC', 'A', 'HC', 'HD', 'HE', 'G', 'HC', 'G', 'HC', 'A', 'G', 'E', 'D', 'E', 'G', 'LA', 'C', 'D', 'E', 'G', 'A', 'G', 'E', 'D', 'E', 'G', 'E', 'D', 'C', 'D', 'E', 'G', 'D', 'E', 'D', 'C', 'LA', 'C', 'LA', 'LG', 'LA', 'E', 'G', 'A', 'G', 'E', 'D', 'E', 'G', 'E', 'D', 'C', 'D', 'E', 'G', 'D', 'C', 'LA', 'LG', 'C']","[0.125, 0.25, 0.0625, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.5, 0.0625, 0.0625, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.125, 0.1875, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.5]",Ckey,2/4,Treble
3178,"['A', 'HC', 'HD', 'HE', 'HD', 'HC', 'HD', 'HC', 'A', 'HC', 'A', 'A', 'G', 'E', 'G', 'A', 'A', 'HD', 'HC', 'HD', 'HC', 'A', 'HC', 'A', 'G', 'A', 'E', 'D', 'C', 'D', 'D']","[0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.25, 0.5]",Ckey,2/4,Treble
3179,"['G', 'G', 'A', 'G', 'E', 'HC', 'HD', 'HC', 'G', 'A', 'HE', 'HC', 'A', 'HC', 'G', 'E', 'G', 'C', 'E', 'E', 'D', 'C', 'E', 'HD', 'B', 'A', 'G', 'E', 'G', 'E', 'D', 'C', 'LA', 'G', 'A', 'A', 'G', 'E', 'G', 'A', 'HC', 'A', 'G', 'E', 'G', 'B', 'HD', 'A', 'G', 'A', 'G', 'G', 'A', 'HC', 'HC', 'A', 'HC', 'G', 'E', 'C', 'LA', 'G', 'E', 'G', 'D', 'C']","[0.125, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.0625, 0.125, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.125, 0.5]",Ckey,2/4,Treble
3182,"['E', 'G', 'A', 'G', 'E', 'G', 'A', 'G', 'E', 'G', 'HC', 'HE', 'HD', 'HC', 'A', 'G', 'G', 'A', 'E', 'G', 'HC', 'HD', 'HC', 'G', 'HC', 'HD', 'HC', 'G', 'HE', 'HE', 'HD', 'HC', 'A', 'G', 'HC', 'HC', 'HC']","[0.25, 0.375, 0.125, 0.25, 0.25, 0.375, 0.125, 0.25, 0.25, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.375, 0.125, 0.25, 0.25, 0.375, 0.125, 0.25, 0.25, 0.375, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.25, 0.25, 0.25]",Ckey,4/4,Treble
3183,"['G', 'HC', 'B', 'A', 'G', 'A', 'F', 'G', 'E', 'F', 'G', 'C', 'F', 'E', 'D', 'C', 'G', 'HC', 'B', 'A', 'G', 'A', 'F', 'G', 'E', 'F', 'G', 'C', 'F', 'E', 'D', 'C', 'G', 'HC', 'A', 'B', 'G', 'HC', 'B', 'A', 'B', 'G', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'G', 'HC', 'B', 'A', 'G', 'A', 'F', 'G', 'E', 'F', 'G', 'C', 'F', 'E', 'D', 'C', 'G', 'HC', 'B', 'A', 'B', 'G', 'HC', 'B', 'HC', 'A', 'B', 'G', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'G', 'HC', 'B', 'A', 'G', 'A', 'F', 'G', 'E', 'F', 'G', 'C', 'F', 'E', 'D', 'C']","[0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.375, 0.125, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.375, 0.125, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25]",Ckey,4/4,Treble
3184,"['LG', 'C', 'LG', 'E', 'C', 'G', 'C', 'E', 'D', 'C', 'LB', 'LA', 'LA', 'D', 'LA', 'D', 'LA', 'D', 'E', 'F', 'A', 'G', 'F', 'E', 'D', 'E', 'LG', 'C', 'LG', 'C', 'E', 'G', 'C', 'E', 'D', 'C', 'E', 'A', 'HC', 'HC', 'B', 'A', 'G', 'G', 'F', 'E', 'D', 'G', 'A', 'G', 'F', 'E', 'D', 'C']","[0.25, 0.375, 0.125, 0.25, 0.25, 0.75, 0.25, 0.375, 0.125, 0.25, 0.25, 0.75, 0.25, 0.375, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.75, 0.25, 0.375, 0.125, 0.25, 0.25, 0.75, 0.25, 0.375, 0.125, 0.25, 0.25, 0.75, 0.25, 0.375, 0.125, 0.25, 0.25, 0.75, 0.25, 0.375, 0.125, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.25, 0.25, 0.375, 0.125, 0.125, 0.125, 0.25, 0.75]",Ckey,4/4,Treble
3189,"['C', 'D', 'E', 'HC', 'B', 'A', 'G', 'E', 'C', 'D', 'E', 'G', 'F', 'E', 'D', 'C', 'C', 'C', 'D', 'E', 'HC', 'B', 'A', 'G', 'E', 'C', 'D', 'E', 'G', 'F', 'E', 'D', 'C', 'C', 'G', 'E', 'HC', 'B', 'A', 'G', 'G', 'E', 'G', 'E', 'HC', 'B', 'A', '#G', 'A', 'B', 'HC', 'C', 'D', 'E', 'HC', 'B', 'A', 'G', 'E', 'C', 'D', 'E', 'G', 'F', 'E', 'D', 'C', 'C']","[0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.1875, 0.0625, 0.5, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.1875, 0.0625, 0.5, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.25, 0.0625, 0.0625, 0.1875, 0.0625, 0.5]",Ckey,3/4,Treble
3193,"['LG', 'C', 'E', 'C', 'LG', 'C', 'E', 'C', 'C', 'G', 'G', 'F', 'E', 'D', 'LG', 'LB', 'D', 'LB', 'LG', 'LB', 'D', 'LB', 'G', 'G', 'A', 'G', 'F', 'E', 'LG', 'C', 'E', 'C', 'C', 'E', 'G', 'E', 'G', 'HC', 'HC', 'HD', 'HC', 'A', 'HC', 'HC', 'A', 'A', 'HC', 'HC', 'G', 'G', 'A', 'G', 'F', 'E', 'D', 'C']","[0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375]",Ckey,2/4,Bass
3194,"['G', 'E', 'G', 'HC', 'B', 'A', 'F', 'HD', 'HC', 'B', 'G', 'A', 'B', 'HC', 'HD', 'HE', 'G', 'E', 'G', 'HC', 'B', 'A', 'F', 'HD', 'HC', 'B', 'G', 'A', 'B', 'HC', 'HD', 'HD', 'HC', 'A', 'HD', 'HD', 'B', 'G', 'HD', 'HD', 'HC', 'A', 'B', 'G', 'G', 'HC', 'HD', 'HE', 'HC', 'A', 'F', 'HD', 'HC', 'B', 'G', 'A', 'B', 'HC', 'HD', 'HE', 'G', 'HC', 'HD', 'HE', 'HC', 'A', 'F', 'HD', 'HC', 'B', 'G', 'A', 'B', 'HC']","[0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.375, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375]",Ckey,2/4,Treble
3195,"['E', 'F', 'G', 'G', 'A', 'G', 'G', 'G', 'A', 'G', 'HE', 'HD', 'HC', 'E', 'G', 'F', 'HF', 'HE', 'HD', 'HE', 'HD', 'HC', 'E', 'G', 'F', 'HD', 'HC', 'B', 'D', 'F', 'E', 'HE', 'HD', 'HC', 'E', 'G', 'F', 'HD', 'HC', 'B', 'D', 'F', 'E', 'G', 'HE', 'HD', 'HC', 'E', 'F', 'G', 'G', 'A', 'G', 'G', 'G', 'A', 'G', 'HE', 'HD', 'HC', 'E', 'G', 'F', 'HF', 'HE', 'HD', 'HE', 'HD', 'HC']","[0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.0625, 0.0625, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.375, 0.0625, 0.0625, 0.125, 0.09375, 0.03125, 0.125, 0.0625, 0.0625, 0.125, 0.09375, 0.03125, 0.125, 0.0625, 0.0625, 0.125, 0.09375, 0.03125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.0625, 0.0625, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.125, 0.09375, 0.03125, 0.375]",Ckey,4/8,Treble
3202,"['HE', 'HE', 'HD', 'HC', 'HC', 'A', '#G', 'A', 'B', '#G', 'E', 'HE', 'HE', 'HD', 'HC', 'HC', 'A', '#G', 'A', 'B', '#G', 'E', 'A', 'B', 'HC', 'B', 'A', 'B', 'HC', 'B', 'HE', 'HE', 'HD', 'HC', 'HC', 'A', '#G', 'A', 'B', 'A']","[0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.25, 0.5, 0.125, 0.125, 0.25, 0.5, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.5]",Ckey,2/4,Bass
3203,"['A', '#G', 'A', 'B', 'HC', 'B', 'A', 'A', '#G', 'E', 'A', '#G', 'A', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'HE', 'HF', 'HE', 'HD', 'HC', 'B', 'A', 'A', '#G', 'E', 'A', '#G', 'A', 'B', 'HC', 'HD', 'HE', 'HE', 'HF', 'HE', 'HD', 'HC', 'B', 'A']","[0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.5]",Ckey,2/4,Treble
3204,"['E', 'HC', 'B', 'A', 'A', '#G', 'E', 'F', 'E', 'HC', 'B', 'A', 'B', 'E', 'HC', 'B', 'A', 'A', '#G', 'E', 'F', 'E', 'HD', 'HC', 'B', 'A', 'E', 'HD', 'HC', 'B', 'B', 'A', '#G', 'A', 'B', 'HC', 'HD', 'B', 'HE', 'E', 'HD', 'HC', 'B', 'B', 'A', '#G', 'A', 'B', 'A', 'HC', 'B', 'A']","[0.25, 0.125, 0.125, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.25, 0.125, 0.125, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.25, 0.125, 0.125, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.25, 0.125, 0.125, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75]",Ckey,3/4,Treble
3205,"['E', 'A', 'E', 'A', 'HC', 'A', 'HC', 'HE', 'HC', 'HF', 'HE', 'HC', 'A', 'B', '#G', 'HC', 'B', '#G', 'E', 'A', 'E', 'HC', 'B', 'E', 'A', 'E', 'A', 'HC', 'A', 'HC', 'HE', 'HC', 'HF', 'HE', 'HC', 'A', 'B', '#G', 'HC', 'B', '#G', 'E', 'A', 'E', '#G', 'A']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25]",Ckey,3/8,Treble
3207,"['HC', 'HC', 'B', 'B', 'B', 'A', 'A', 'B', 'E', 'E', '#F', '#G', 'A', 'B', 'HC', 'HC', 'B', 'B', 'B', 'A', 'A', 'B', 'E', 'E', '#F', '#G', 'A', 'B', 'HE', 'HD', 'HD', 'B', 'HC', 'HC', 'B', 'E', 'E', '#F', '#G', 'A', 'A']","[0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25]",Ckey,2/4,Treble
3208,"['E', 'A', '#G', 'A', 'B', 'A', 'HC', 'B', 'A', '#G', '#F', 'E', 'E', 'A', '#G', 'A', 'B', 'A', 'HC', 'B', 'A', '#G', 'B', 'A', 'HC', 'B', 'A', '#G', 'B', 'A']","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75]",Ckey,3/4,Treble
3210,"['G', 'D', 'E', 'G', 'A', 'B', 'G', 'HD', 'A', 'B', 'HD', 'HD', 'A', 'B', 'HD', 'A', 'HD', 'B', 'A', 'G', 'D', 'E', 'G', 'A', 'B', 'G', 'E', 'G', 'D', 'E', 'G']","[0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25]",Gkey,2/4,Treble
3211,"['HD', 'B', 'A', 'HD', 'B', 'A', 'G', 'G', 'E', 'B', 'A', 'HD', 'B', 'A', 'HD', 'B', 'A', 'G', 'G', 'E', 'B', 'A', 'B', 'A', 'B', 'G', 'A', 'G', 'E', 'D', 'G', 'E', 'G', 'A', 'D', 'G', 'B', 'A', 'G', 'A', 'G']","[0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Bass
3212,"['G', 'A', 'G', 'E', 'D', 'B', 'A', 'G', 'G', 'A', 'G', 'E', 'D', 'B', 'A', 'G', 'G', 'E', 'G', 'E', 'D', 'LB', 'D', 'E', 'A', 'G', 'E', 'D', 'E', 'G', 'HD', 'B', 'B', 'A', 'B', 'A', 'G', 'A', 'B', 'HE', 'HD', 'B', 'A', 'G', 'G', 'G']","[0.25, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.75, 0.25, 0.1875, 0.0625, 0.25, 0.25, 0.1875, 0.0625, 0.75, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.1875, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.25, 0.25, 0.5]",Gkey,4/4,Treble
3213,"['G', 'G', 'A', 'HD', 'B', 'A', 'HD', 'A', 'HD', 'A', 'G', 'G', 'G', 'A', 'HD', 'B', 'A', 'HD', 'B', 'B', 'A', 'G', 'HD', 'HD', 'HD', 'B', 'HD', 'A', 'A', 'HD', 'HD', 'HD', 'HE', 'HD', 'B', 'A', 'G', 'G', 'E', 'D', 'D', 'G', 'B', 'A', 'G', 'G', 'D', 'E', 'D', 'D', 'LA', 'LG']","[0.125, 0.25, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.25, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.25, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3216,"['B', 'G', 'A', 'B', 'G', 'B', 'A', 'G', 'D', 'HD', 'HD', 'HE', 'HD', 'B', 'HD', 'B', 'E', 'G', 'B', 'A', 'D', 'D', 'LB', 'D', 'E', 'G', 'G', 'A', 'B', 'E', 'D', 'A', 'A', 'HD', 'HE', 'B', 'A', 'G', 'D', 'A', 'G']","[0.25, 0.1875, 0.0625, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.1875, 0.0625, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,4/4,Treble
3217,"['B', 'B', 'HD', 'A', 'B', 'B', 'HD', 'A', 'B', 'G', 'A', 'HD', 'B', 'A', 'B', 'B', 'HD', 'A', 'B', 'A', 'G', '#F', 'E', 'G', 'D', 'E', 'LB', 'D', 'G', '#F', 'E', 'D', 'E', 'E', 'G', 'LB', 'D', 'E', '#F', 'E', 'D', 'E', '#F', 'D', 'E', 'A', '#F', 'E', '#F', 'E', 'D', 'E', 'G', 'G', 'E', 'G', 'A', 'B', 'HE', 'HD', 'B', 'A', 'B', '#F', 'E', 'D', 'LB', 'D', 'E', 'G']","[0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.1875, 0.0625, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.5, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.1875, 0.0625, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.5]",Gkey,2/4,Treble
3218,"['A', 'B', 'A', 'G', 'E', 'E', 'A', 'B', 'HD', 'B', 'A', 'A', 'B', 'A', 'G', 'E', 'E', 'A', 'B', 'HD', 'B', 'A', 'HD', 'B', 'HD', 'HE', 'E', 'A', 'A', 'HE', 'HD', 'HD', 'B', 'A', 'A', 'G', 'E', 'G', 'B', 'A']","[0.1875, 0.0625, 0.125, 0.125, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.5, 0.1875, 0.0625, 0.125, 0.125, 0.25, 0.25, 0.1875, 0.0625, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.375, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.5]",Gkey,4/4,Treble
3219,"['G', 'A', 'A', 'HD', 'B', 'A', 'HD', 'B', 'A', 'G', 'A', 'A', 'G', 'E', 'D', 'G', 'G', 'A', 'HD', 'B', 'A', 'G', 'A', 'A', 'G', 'E', 'D', 'G', 'G', 'G', 'D', 'E', 'G', 'E', 'D', 'D', 'E', 'E', 'D', 'LB', 'LA']","[0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.125, 0.25, 0.125, 0.25, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
3220,"['D', 'D', 'D', 'E', 'D', 'LB', 'LA', 'A', 'A', 'E', 'G', 'A', 'A', 'G', 'A', 'B', 'B', 'A', 'G', 'E', 'A', 'G', '#F', 'E', 'D', 'A', 'G', '#F', 'E', 'D', 'E', 'G', 'E', 'D', 'C', 'LB', 'LA']","[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25]",Gkey,2/4,Treble
3221,"['A', 'B', 'HD', 'B', 'HD', 'G', 'A', 'B', 'HD', 'HC', 'B', 'E', 'D', 'B', 'A', 'B', 'G', 'A', 'B', 'D', '#F', 'E', 'G', 'A', '#F', 'E', 'D', 'HD', 'HE', 'HD', 'B', 'A', 'B', 'HD', 'HE', 'B', 'A', 'G', 'E', 'A', 'HE', 'HD', 'G', 'HE', 'HD', 'B', 'HD', 'A']","[0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 1.0]",Gkey,4/4,Treble
3223,"['E', 'E', 'G', 'A', 'B', 'HD', 'B', 'B', 'A', 'G', 'E', 'D', 'LB', 'G', 'A', 'G', 'E', 'G', 'E', 'D', 'LB', 'E', 'D', 'LB', 'LA', 'LB']","[0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.25, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.0625, 0.0625, 0.0625, 0.0625, 0.25]",Gkey,2/4,Treble
3225,"['LB', 'LB', 'LB', 'D', 'B', 'B', 'A', 'G', 'G', 'E', 'D', 'E', 'D', 'LB', 'E', 'G', 'G', 'E', 'E', 'G', 'D', 'E', 'D', 'LB', 'LB', 'LB', 'LB', 'LB', 'D', 'B', 'B', 'B', 'A', 'G', 'G', 'E', 'D', 'E', 'D', 'LB', 'G', 'LB', 'G', 'A', 'G', 'D', 'E', 'D', 'LB', 'LB']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.375, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.375, 0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]",Gkey,2/4,Treble
